Timestamp,X_Axis,Y_Axis,Z_Axis,Temperature,Status,Location
2023-10-27 10:00:01,0.1285000519126574,noise,9.87427591876737,25.27539185577072,DUPLICATE,BuildingC
2023-10-27 10:00:02,0.143950343704096,0.4615703530464769,9.858512861223014,26.274138705640482,ERROR,BuildingC
2023-10-27 10:00:03,0.13723472648349697,0.4814669085268358,9.866140806549014,25.937046165319668,WARNING,BuildingB
2023-10-27 10:00:04,0.14025802868905216,0.4790292996242294,9.779646580489556,24.900814732344926,ERROR,BuildingC
2023-10-27 10:00:05,0.15499667477367024,0.46570291437910627,9.909611032691991,25.96226651141763,ERROR,BuildingB
2023-10-27 10:00:06,0.13168623564569307,0.4306163768818755,9.855425970092002,24.947658949298212,ERROR,BuildingC
2023-10-27 10:00:07,0.14587938417751856,0.46891612250535364,9.821919232469865,25.685173186583004,OK,BuildingA
2023-10-27 10:00:08,0.14376657956969222,0.46546084727403014,9.840267541591853,26.34863474745843,ERROR,BuildingA
2023-10-27 10:00:09,0.13892329615934187,0.47098877315295756,9.865696756553573,25.633012466692445,OK,BuildingA
2023-10-27 10:00:10,0.13933849951048766,0.4677794209782753,9.811569948142008,25.02910689335811,DUPLICATE,BuildingA
2023-10-27 10:00:11,0.12712163807572024,0.49867470947017756,9.846721349171494,24.531519262350017,OK,BuildingC
2023-10-27 10:00:12,0.15109719041913308,0.4531548618405857,9.82148670167967,26.522517987038626,ERROR,BuildingC
2023-10-27 10:00:13,0.15841826460734634,0.48054878514732324,9.841939291155139,26.318643282565446,DUPLICATE,BuildingA
2023-10-27 10:00:14,0.15920028269027553,0.4696912530029495,9.852440530551705,25.41264304052318,WARNING,BuildingA
2023-10-27 10:00:15,0.11330655811450935,0.4999347044747768,9.8410409071637,25.69026694968189,WARNING,BuildingA
2023-10-27 10:00:16,,0.46149847688280604,9.912948663643926,24.95782038374072,DUPLICATE,BuildingA
2023-10-27 10:00:17,N/A,0.4442860501431977,9.871002363613952,23.881892506812143,DUPLICATE,BuildingC
2023-10-27 10:00:18,0.13774225841841234,0.4879867061824356,9.807214819817506,26.154756747533305,ERROR,BuildingB
2023-10-27 10:00:19,0.1515247187823159,0.46508264685013145,9.811880267002515,25.32290840293029,OK,BuildingA
2023-10-27 10:00:20,0.12738853499014643,0.4702864274129309,9.864668326009902,25.48101171966955,WARNING,BuildingA
2023-10-27 10:00:21,0.16160959310177697,0.5123156899952115,9.86325943738113,25.684499434055216,DUPLICATE,BuildingC
2023-10-27 10:00:22,0.14053050114519974,0.4726047443248071,9.870753462001273,25.134684884931957,OK,BuildingA
2023-10-27 10:00:23,0.12702122621861964,0.4588166403704006,9.769149402322858,25.322781755215516,ERROR,BuildingC
2023-10-27 10:00:24,0.15022454320052725,noise,9.905032277450793,25.953437529054995,WARNING,BuildingC
2023-10-27 10:00:25,0.145931604885709,0.4903146841322113,9.838638584995998,24.65124167773594,ERROR,BuildingC
2023-10-27 10:00:26,0.13528517979425633,0.49074991919450783,9.842099783279467,25.15281845024212,OK,BuildingB
2023-10-27 10:00:27,0.11332204786899268,0.4562097256514032,9.865005618072145,26.449312076876744,DUPLICATE,BuildingB
2023-10-27 10:00:28,0.1338513562964357,0.4916910939748351,9.827241118453193,26.50949262893257,DUPLICATE,BuildingC
2023-10-27 10:00:29,0.14885829315735605,0.4543165918787622,9.909742629408044,25.04224706767286,OK,BuildingA
2023-10-27 10:00:30,0.15400351928996042,0.4650279220808201,9.783786258548231,25.15931358400185,WARNING,BuildingB
2023-10-27 10:00:31,0.13405645752466736,0.49084224094617496,9.861826194373384,25.693800052606843,DUPLICATE,BuildingC
2023-10-27 10:00:32,0.14567123922143946,0.4869247334894509,9.839875088192095,25.73299218494455,DUPLICATE,BuildingC
2023-10-27 10:00:33,0.12762576654154628,0.4787817129292791,9.819362740069087,24.800217551916397,WARNING,BuildingC
2023-10-27 10:00:34,0.16540184639932803,0.4314297539565456,9.829887776438966,25.269234290406757,DUPLICATE,BuildingC
2023-10-27 10:00:35,0.13759256351985438,0.49187031697982747,9.823095162565055,24.839883623757878,ERROR,BuildingB
2023-10-27 10:00:36,0.16139598085934242,0.4610419966018067,9.855544507116281,24.986250077186963,WARNING,BuildingC
2023-10-27 10:00:37,0.14815462240454597,0.4597155619556437,9.908163028645697,25.435905550467062,DUPLICATE,BuildingA
2023-10-27 10:00:38,0.13894042275484714,0.4518821808548302,9.79978239314233,26.122551819521583,ERROR,BuildingB
2023-10-27 10:00:39,0.1381869915195533,0.46781578450918415,9.750100184685255,25.520742352373606,OK,BuildingB
2023-10-27 10:00:40,0.13999437024330355,0.4824058317172278,9.854240729105507,25.014304233810734,ERROR,BuildingC
2023-10-27 10:00:41,0.13615672779726448,0.495705187864242,9.831487388904531,25.325068590499068,WARNING,BuildingC
2023-10-27 10:00:42,0.14085271020964896,0.4805766035765693,9.731660225647536,25.657529599274987,DUPLICATE,BuildingA
2023-10-27 10:00:43,0.14276490626460903,0.48616885864665355,9.850091609749287,25.337572587963862,WARNING,BuildingC
2023-10-27 10:00:44,0.164991625699416,0.46107305222232103,9.79874832793134,26.435567173073224,DUPLICATE,BuildingA
2023-10-27 10:00:45,0.13484869236997066,0.48961402821872185,9.757927666823175,25.411483343385598,DUPLICATE,BuildingB
2023-10-27 10:00:46,0.15544516988316903,0.48063365631635485,9.740269434000611,25.60641062915478,WARNING,BuildingB
2023-10-27 10:00:47,0.1631031783824109,0.453706032664061,9.817996109096496,25.606037421395513,DUPLICATE,BuildingB
2023-10-27 10:00:48,0.15244573264788389,0.45881755031555826,9.809832576455916,25.313638099094984,WARNING,BuildingB
2023-10-27 10:00:49,0.13473933656258785,0.5013498536923061,9.782878615953361,25.99428124628072,OK,BuildingA
2023-10-27 10:00:50,0.12189433746019013,0.4820296903286149,9.782217645611182,25.237720770115384,OK,BuildingC
2023-10-27 10:00:51,0.14351791232720157,0.45101327352710224,9.780988577617435,25.80692378374727,DUPLICATE,BuildingC
2023-10-27 10:00:52,0.13796721453118682,anomaly value,9.815830442290707,25.07696923742608,WARNING,BuildingC
2023-10-27 10:00:53,0.13488801361175512,0.4733289777680023,9.89857973438689,25.2624965692812,DUPLICATE,BuildingA
2023-10-27 10:00:54,0.13762485388967327,anomaly value,9.901615249941194,25.540360581812664,WARNING,BuildingA
2023-10-27 10:00:55,0.16184666735111541,0.46773986478558544,9.824595236724631,25.188473591339275,OK,BuildingB
2023-10-27 10:00:56,0.12064849983251193,0.45553711952732584,9.790349911638177,25.82996586953085,OK,BuildingA
2023-10-27 10:00:57,0.12855921939213844,0.4602513094039773,9.82207627422421,24.969140381845897,OK,BuildingC
2023-10-27 10:00:58,0.11980300028868068,0.4680826219024314,9.877443760776936,25.43243968610794,DUPLICATE,BuildingB
2023-10-27 10:00:59,0.14333074808146135,0.43985021003515395,9.821332274164039,25.505814156107373,OK,BuildingA
2023-10-27 10:01:00,0.12535470345085425,0.4522468731322562,9.759790206228649,26.013638432939754,WARNING,BuildingB
2023-10-27 10:01:01,0.13446820860676517,0.48193221779447054,9.770007489426279,25.3776868899284,OK,BuildingB
2023-10-27 10:01:02,0.15989783541807412,anomaly value,9.72184794736987,24.72903875605051,ERROR,BuildingA
2023-10-27 10:01:03,0.16557089880480902,anomaly value,9.801604483297297,24.944781088141546,OK,BuildingC
2023-10-27 10:01:04,0.14070149170471044,anomaly value,9.828562903131717,25.357869003223268,WARNING,BuildingB
2023-10-27 10:01:05,0.15144541614339,0.4648880671683983,9.821129311123771,25.560540240082815,WARNING,BuildingA
2023-10-27 10:01:06,0.13759016780851802,0.46093841718399015,9.835280001435072,24.775004260218548,OK,BuildingA
2023-10-27 10:01:07,0.122793961559162,0.4668021183595867,9.775811029093875,25.489978408696146,WARNING,BuildingB
2023-10-27 10:01:08,0.14336036392467377,0.5025876494340992,9.81702137398606,25.280633288622212,ERROR,BuildingB
2023-10-27 10:01:09,0.15063031592548873,0.48562048520376466,9.772519963144383,25.600061932379134,DUPLICATE,BuildingB
2023-10-27 10:01:10,0.1332617032508663,0.4862328462594331,9.869082279474128,25.361893657890285,OK,BuildingA
2023-10-27 10:01:11,0.12488230537054706,0.46724471608248846,9.79854177457558,25.178180413289176,ERROR,BuildingB
2023-10-27 10:01:12,0.11606879532826712,0.4565006597738797,9.909274117478548,24.817069940238056,WARNING,BuildingB
